jugador;premio;anyo;liga
troutdi01;TSN All-Star;1944;ML
marioma01;TSN All-Star;1944;ML
doerrbo01;TSN Guide MVP;1944;AL
marioma01;TSN Guide MVP;1944;NL
marioma01;TSN Major League Player of the Year;1944;ML
newhoha01;TSN Pitcher of the Year;1944;AL
voisebi01;TSN Pitcher of the Year;1944;NL
doerrbo01;TSN Player of the Year;1944;AL
marioma01;TSN Player of the Year;1944;NL
ettenni01;Baseball Magazine All-Star;1945;AL
stirnsn01;Baseball Magazine All-Star;1945;AL
cuccito01;Baseball Magazine All-Star;1945;AL
richapa01;Baseball Magazine All-Star;1945;AL
heathje01;Baseball Magazine All-Star;1945;AL
greenha01;Baseball Magazine All-Star;1945;AL
newhoha01;Baseball Magazine All-Star;1945;AL
ferrida01;Baseball Magazine All-Star;1945;AL
gromest01;Baseball Magazine All-Star;1945;AL
wolffro01;Baseball Magazine All-Star;1945;AL
cullero01;Baseball Magazine All-Star;1945;AL
stephve01;Baseball Magazine All-Star;1945;AL
cavarph01;Baseball Magazine All-Star;1945;ML
stirnsn01;Baseball Magazine All-Star;1945;ML
kurowwh01;Baseball Magazine All-Star;1945;ML
richapa01;Baseball Magazine All-Star;1945;ML
pafkoan01;Baseball Magazine All-Star;1945;ML
greenha01;Baseball Magazine All-Star;1945;ML
newhoha01;Baseball Magazine All-Star;1945;ML
brechha01;Baseball Magazine All-Star;1945;ML
ferrida01;Baseball Magazine All-Star;1945;ML
borowha01;Baseball Magazine All-Star;1945;ML
walkedi02;Baseball Magazine All-Star;1945;ML
stephve01;Baseball Magazine All-Star;1945;ML
cavarph01;Baseball Magazine All-Star;1945;NL
verbaem01;Baseball Magazine All-Star;1945;NL
kurowwh01;Baseball Magazine All-Star;1945;NL
lopezal01;Baseball Magazine All-Star;1945;NL
pafkoan01;Baseball Magazine All-Star;1945;NL
holmeto01;Baseball Magazine All-Star;1945;NL
brechha01;Baseball Magazine All-Star;1945;NL
borowha01;Baseball Magazine All-Star;1945;NL
barrere01;Baseball Magazine All-Star;1945;NL
wyseha01;Baseball Magazine All-Star;1945;NL
walkedi02;Baseball Magazine All-Star;1945;NL
marioma01;Baseball Magazine All-Star;1945;NL
newhoha01;Most Valuable Player;1945;AL
cavarph01;Most Valuable Player;1945;NL
newhoha01;Pitching Triple Crown;1945;AL
cavarph01;TSN All-Star;1945;ML
stirnsn01;TSN All-Star;1945;ML
kurowwh01;TSN All-Star;1945;ML
richapa01;TSN All-Star;1945;ML
holmeto01;TSN All-Star;1945;ML
pafkoan01;TSN All-Star;1945;ML
rosengo01;TSN All-Star;1945;ML
borowha01;TSN All-Star;1945;ML
ferrida01;TSN All-Star;1945;ML
newhoha01;TSN All-Star;1945;ML
marioma01;TSN All-Star;1945;ML
mayoed01;TSN Guide MVP;1945;AL
holmeto01;TSN Guide MVP;1945;NL
newhoha01;TSN Major League Player of the Year;1945;ML
newhoha01;TSN Pitcher of the Year;1945;AL
borowha01;TSN Pitcher of the Year;1945;NL
mayoed01;TSN Player of the Year;1945;AL
holmeto01;TSN Player of the Year;1945;NL
vernomi01;Baseball Magazine All-Star;1946;AL
doerrbo01;Baseball Magazine All-Star;1946;AL
kellge01;Baseball Magazine All-Star;1946;AL
robinaa01;Baseball Magazine All-Star;1946;AL
dimagjo01;Baseball Magazine All-Star;1946;AL
willite01;Baseball Magazine All-Star;1946;AL
fellebo01;Baseball Magazine All-Star;1946;AL
newhoha01;Baseball Magazine All-Star;1946;AL
ferrida01;Baseball Magazine All-Star;1946;AL
cullero01;Baseball Magazine All-Star;1946;AL
boudrlo01;Baseball Magazine All-Star;1946;AL
musiast01;Baseball Magazine All-Star;1946;ML
doerrbo01;Baseball Magazine All-Star;1946;ML
kurowwh01;Baseball Magazine All-Star;1946;ML
robinaa01;Baseball Magazine All-Star;1946;ML
dimagjo01;Baseball Magazine All-Star;1946;ML
willite01;Baseball Magazine All-Star;1946;ML
fellebo01;Baseball Magazine All-Star;1946;ML
newhoha01;Baseball Magazine All-Star;1946;ML
polleho01;Baseball Magazine All-Star;1946;ML
slaugen01;Baseball Magazine All-Star;1946;ML
boudrlo01;Baseball Magazine All-Star;1946;ML
musiast01;Baseball Magazine All-Star;1946;NL
stanked01;Baseball Magazine All-Star;1946;NL
kurowwh01;Baseball Magazine All-Star;1946;NL
mcculcl01;Baseball Magazine All-Star;1946;NL
cavarph01;Baseball Magazine All-Star;1946;NL
ennisde01;Baseball Magazine All-Star;1946;NL
polleho01;Baseball Magazine All-Star;1946;NL
sainjo01;Baseball Magazine All-Star;1946;NL
brechha01;Baseball Magazine All-Star;1946;NL
slaugen01;Baseball Magazine All-Star;1946;NL
reesepe01;Baseball Magazine All-Star;1946;NL
willite01;Most Valuable Player;1946;AL
musiast01;Most Valuable Player;1946;NL
musiast01;TSN All-Star;1946;ML
doerrbo01;TSN All-Star;1946;ML
kellge01;TSN All-Star;1946;ML
robinaa01;TSN All-Star;1946;ML
dimagdo01;TSN All-Star;1946;ML
slaugen01;TSN All-Star;1946;ML
willite01;TSN All-Star;1946;ML
fellebo01;TSN All-Star;1946;ML
ferrida01;TSN All-Star;1946;ML
newhoha01;TSN All-Star;1946;ML
peskyjo01;TSN All-Star;1946;ML
musiast01;TSN Major League Player of the Year;1946;ML
mcquige02;Baseball Magazine All-Star;1947;AL
gordojo01;Baseball Magazine All-Star;1947;AL
kellge01;Baseball Magazine All-Star;1947;AL
berrayo01;Baseball Magazine All-Star;1947;AL
dimagjo01;Baseball Magazine All-Star;1947;AL
willite01;Baseball Magazine All-Star;1947;AL
fellebo01;Baseball Magazine All-Star;1947;AL
newhoha01;Baseball Magazine All-Star;1947;AL
reynoal01;Baseball Magazine All-Star;1947;AL
henrito01;Baseball Magazine All-Star;1947;AL
boudrlo01;Baseball Magazine All-Star;1947;AL
mizejo01;Baseball Magazine All-Star;1947;ML
gordojo01;Baseball Magazine All-Star;1947;ML
elliobo01;Baseball Magazine All-Star;1947;ML
edwarbr01;Baseball Magazine All-Star;1947;ML
dimagjo01;Baseball Magazine All-Star;1947;ML
willite01;Baseball Magazine All-Star;1947;ML
fellebo01;Baseball Magazine All-Star;1947;ML
blackew01;Baseball Magazine All-Star;1947;ML
newhoha01;Baseball Magazine All-Star;1947;ML
slaugen01;Baseball Magazine All-Star;1947;ML
boudrlo01;Baseball Magazine All-Star;1947;ML
mizejo01;Baseball Magazine All-Star;1947;NL
stanked01;Baseball Magazine All-Star;1947;NL
elliobo01;Baseball Magazine All-Star;1947;NL
edwarbr01;Baseball Magazine All-Star;1947;NL
slaugen01;Baseball Magazine All-Star;1947;NL
kinerra01;Baseball Magazine All-Star;1947;NL
blackew01;Baseball Magazine All-Star;1947;NL
brancra01;Baseball Magazine All-Star;1947;NL
spahnwa01;Baseball Magazine All-Star;1947;NL
marshwi01;Baseball Magazine All-Star;1947;NL
reesepe01;Baseball Magazine All-Star;1947;NL
dimagjo01;Most Valuable Player;1947;AL
elliobo01;Most Valuable Player;1947;NL
robinja02;Rookie of the Year;1947;ML
willite01;Triple Crown;1947;AL
mizejo01;TSN All-Star;1947;ML
gordojo01;TSN All-Star;1947;ML
kellge01;TSN All-Star;1947;ML
coopewa01;TSN All-Star;1947;ML
dimagjo01;TSN All-Star;1947;ML
kinerra01;TSN All-Star;1947;ML
willite01;TSN All-Star;1947;ML
blackew01;TSN All-Star;1947;ML
brancra01;TSN All-Star;1947;ML
fellebo01;TSN All-Star;1947;ML
boudrlo01;TSN All-Star;1947;ML
willite01;TSN Major League Player of the Year;1947;ML
fainfe01;Baseball Magazine All-Star;1948;AL
gordojo01;Baseball Magazine All-Star;1948;AL
kellge01;Baseball Magazine All-Star;1948;AL
tebbebi01;Baseball Magazine All-Star;1948;AL
dimagjo01;Baseball Magazine All-Star;1948;AL
willite01;Baseball Magazine All-Star;1948;AL
lemonbo01;Baseball Magazine All-Star;1948;AL
newhoha01;Baseball Magazine All-Star;1948;AL
raschvi01;Baseball Magazine All-Star;1948;AL
henrito01;Baseball Magazine All-Star;1948;AL
boudrlo01;Baseball Magazine All-Star;1948;AL
mizejo01;Baseball Magazine All-Star;1948;ML
gordojo01;Baseball Magazine All-Star;1948;ML
pafkoan01;Baseball Magazine All-Star;1948;ML
tebbebi01;Baseball Magazine All-Star;1948;ML
dimagjo01;Baseball Magazine All-Star;1948;ML
willite01;Baseball Magazine All-Star;1948;ML
lemonbo01;Baseball Magazine All-Star;1948;ML
sainjo01;Baseball Magazine All-Star;1948;ML
newhoha01;Baseball Magazine All-Star;1948;ML
musiast01;Baseball Magazine All-Star;1948;ML
boudrlo01;Baseball Magazine All-Star;1948;ML
mizejo01;Baseball Magazine All-Star;1948;NL
robinja02;Baseball Magazine All-Star;1948;NL
pafkoan01;Baseball Magazine All-Star;1948;NL
masiph01;Baseball Magazine All-Star;1948;NL
slaugen01;Baseball Magazine All-Star;1948;NL
kinerra01;Baseball Magazine All-Star;1948;NL
sainjo01;Baseball Magazine All-Star;1948;NL
schmijo01;Baseball Magazine All-Star;1948;NL
brechha01;Baseball Magazine All-Star;1948;NL
musiast01;Baseball Magazine All-Star;1948;NL
darkal01;Baseball Magazine All-Star;1948;NL
boudrlo01;Most Valuable Player;1948;AL
musiast01;Most Valuable Player;1948;NL
darkal01;Rookie of the Year;1948;ML
mizejo01;TSN All-Star;1948;ML
gordojo01;TSN All-Star;1948;ML
elliobo01;TSN All-Star;1948;ML
tebbebi01;TSN All-Star;1948;ML
dimagjo01;TSN All-Star;1948;ML
musiast01;TSN All-Star;1948;ML
willite01;TSN All-Star;1948;ML
brechha01;TSN All-Star;1948;ML
lemonbo01;TSN All-Star;1948;ML
sainjo01;TSN All-Star;1948;ML
boudrlo01;TSN All-Star;1948;ML
boudrlo01;TSN Major League Player of the Year;1948;ML
lemonbo01;TSN Pitcher of the Year;1948;AL
sainjo01;TSN Pitcher of the Year;1948;NL
boudrlo01;TSN Player of the Year;1948;AL
musiast01;TSN Player of the Year;1948;NL
pagejo01;Babe Ruth Award;1949;AL
henrito01;Baseball Magazine All-Star;1949;AL
michaca01;Baseball Magazine All-Star;1949;AL
kellge01;Baseball Magazine All-Star;1949;AL
berrayo01;Baseball Magazine All-Star;1949;AL
dimagdo01;Baseball Magazine All-Star;1949;AL
willite01;Baseball Magazine All-Star;1949;AL
raschvi01;Baseball Magazine All-Star;1949;AL
pagejo01;Baseball Magazine All-Star;1949;AL
parneme01;Baseball Magazine All-Star;1949;AL
wertzvi01;Baseball Magazine All-Star;1949;AL
stephve01;Baseball Magazine All-Star;1949;AL
henrito01;Baseball Magazine All-Star;1949;ML
robinja02;Baseball Magazine All-Star;1949;ML
kellge01;Baseball Magazine All-Star;1949;ML
berrayo01;Baseball Magazine All-Star;1949;ML
musiast01;Baseball Magazine All-Star;1949;ML
willite01;Baseball Magazine All-Star;1949;ML
raschvi01;Baseball Magazine All-Star;1949;ML
polleho01;Baseball Magazine All-Star;1949;ML
spahnwa01;Baseball Magazine All-Star;1949;ML
parneme01;Baseball Magazine All-Star;1949;ML
wertzvi01;Baseball Magazine All-Star;1949;ML
stephve01;Baseball Magazine All-Star;1949;ML
hodgegi01;Baseball Magazine All-Star;1949;NL
robinja02;Baseball Magazine All-Star;1949;NL
gordosi01;Baseball Magazine All-Star;1949;NL
camparo01;Baseball Magazine All-Star;1949;NL
musiast01;Baseball Magazine All-Star;1949;NL
kinerra01;Baseball Magazine All-Star;1949;NL
polleho01;Baseball Magazine All-Star;1949;NL
spahnwa01;Baseball Magazine All-Star;1949;NL
newcodo01;Baseball Magazine All-Star;1949;NL
slaugen01;Baseball Magazine All-Star;1949;NL
reesepe01;Baseball Magazine All-Star;1949;NL
willite01;Most Valuable Player;1949;AL
robinja02;Most Valuable Player;1949;NL
sievero01;Rookie of the Year;1949;AL
newcodo01;Rookie of the Year;1949;NL
henrito01;TSN All-Star;1949;ML
robinja02;TSN All-Star;1949;ML
kellge01;TSN All-Star;1949;ML
camparo01;TSN All-Star;1949;ML
kinerra01;TSN All-Star;1949;ML
musiast01;TSN All-Star;1949;ML
willite01;TSN All-Star;1949;ML
kindeel01;TSN All-Star;1949;ML
pagejo01;TSN All-Star;1949;ML
parneme01;TSN All-Star;1949;ML
rizzuph01;TSN All-Star;1949;ML
willite01;TSN Major League Player of the Year;1949;ML
kindeel01;TSN Pitcher of the Year;1949;AL
polleho01;TSN Pitcher of the Year;1949;NL
willite01;TSN Player of the Year;1949;AL
slaugen01;TSN Player of the Year;1949;NL
colemje01;Babe Ruth Award;1950;AL
dropowa01;Baseball Magazine All-Star;1950;AL
doerrbo01;Baseball Magazine All-Star;1950;AL
kellge01;Baseball Magazine All-Star;1950;AL
berrayo01;Baseball Magazine All-Star;1950;AL
dimagjo01;Baseball Magazine All-Star;1950;AL
willite01;Baseball Magazine All-Star;1950;AL
raschvi01;Baseball Magazine All-Star;1950;AL
lemonbo01;Baseball Magazine All-Star;1950;AL
houttar01;Baseball Magazine All-Star;1950;AL
wertzvi01;Baseball Magazine All-Star;1950;AL
rizzuph01;Baseball Magazine All-Star;1950;AL
musiast01;Baseball Magazine All-Star;1950;ML
doerrbo01;Baseball Magazine All-Star;1950;ML
kellge01;Baseball Magazine All-Star;1950;ML
berrayo01;Baseball Magazine All-Star;1950;ML
dimagjo01;Baseball Magazine All-Star;1950;ML
kinerra01;Baseball Magazine All-Star;1950;ML
spahnwa01;Baseball Magazine All-Star;1950;ML
raschvi01;Baseball Magazine All-Star;1950;ML
konstji01;Baseball Magazine All-Star;1950;ML
furilca01;Baseball Magazine All-Star;1950;ML
rizzuph01;Baseball Magazine All-Star;1950;ML
musiast01;Baseball Magazine All-Star;1950;NL
robinja02;Baseball Magazine All-Star;1950;NL
elliobo01;Baseball Magazine All-Star;1950;NL
camparo01;Baseball Magazine All-Star;1950;NL
snidedu01;Baseball Magazine All-Star;1950;NL
kinerra01;Baseball Magazine All-Star;1950;NL
spahnwa01;Baseball Magazine All-Star;1950;NL
konstji01;Baseball Magazine All-Star;1950;NL
jansela01;Baseball Magazine All-Star;1950;NL
furilca01;Baseball Magazine All-Star;1950;NL
hamnegr01;Baseball Magazine All-Star;1950;NL
rizzuph01;Most Valuable Player;1950;AL
konstji01;Most Valuable Player;1950;NL
dropowa01;Rookie of the Year;1950;AL
jethrsa01;Rookie of the Year;1950;NL
dropowa01;TSN All-Star;1950;ML
robinja02;TSN All-Star;1950;ML
kellge01;TSN All-Star;1950;ML
berrayo01;TSN All-Star;1950;ML
dobyla01;TSN All-Star;1950;ML
kinerra01;TSN All-Star;1950;ML
musiast01;TSN All-Star;1950;ML
konstji01;TSN All-Star;1950;ML
lemonbo01;TSN All-Star;1950;ML
raschvi01;TSN All-Star;1950;ML
rizzuph01;TSN All-Star;1950;ML
rizzuph01;TSN Major League Player of the Year;1950;ML
lemonbo01;TSN Pitcher of the Year;1950;AL
konstji01;TSN Pitcher of the Year;1950;NL
rizzuph01;TSN Player of the Year;1950;AL
kinerra01;TSN Player of the Year;1950;NL
rizzuph01;Babe Ruth Award;1951;AL
berrayo01;Most Valuable Player;1951;AL
camparo01;Most Valuable Player;1951;NL
mcdougi01;Rookie of the Year;1951;AL
mayswi01;Rookie of the Year;1951;NL
fainfe01;TSN All-Star;1951;ML
robinja02;TSN All-Star;1951;ML
kellge01;TSN All-Star;1951;ML
camparo01;TSN All-Star;1951;ML
kinerra01;TSN All-Star;1951;ML
musiast01;TSN All-Star;1951;ML
willite01;TSN All-Star;1951;ML
maglisa01;TSN All-Star;1951;ML
reynoal01;TSN All-Star;1951;ML
roepr01;TSN All-Star;1951;ML
rizzuph01;TSN All-Star;1951;ML
musiast01;TSN Major League Player of the Year;1951;ML
fellebo01;TSN Pitcher of the Year;1951;AL
roepr01;TSN Pitcher of the Year;1951;NL
fainfe01;TSN Player of the Year;1951;AL
musiast01;TSN Player of the Year;1951;NL
mizejo01;Babe Ruth Award;1952;AL
shantbo01;Most Valuable Player;1952;AL
sauerha01;Most Valuable Player;1952;NL
byrdha01;Rookie of the Year;1952;AL
blackjo02;Rookie of the Year;1952;NL
fainfe01;TSN All-Star;1952;ML
robinja02;TSN All-Star;1952;ML
kellge01;TSN All-Star;1952;ML
berrayo01;TSN All-Star;1952;ML
mantlmi01;TSN All-Star;1952;ML
musiast01;TSN All-Star;1952;ML
sauerha01;TSN All-Star;1952;ML
reynoal01;TSN All-Star;1952;ML
roberro01;TSN All-Star;1952;ML
shantbo01;TSN All-Star;1952;ML
rizzuph01;TSN All-Star;1952;ML
roberro01;TSN Major League Player of the Year;1952;ML
shantbo01;TSN Pitcher of the Year;1952;AL
roberro01;TSN Pitcher of the Year;1952;NL
eastelu01;TSN Player of the Year;1952;AL
sauerha01;TSN Player of the Year;1952;NL
martibi02;Babe Ruth Award;1953;AL
rosenal01;Most Valuable Player;1953;AL
camparo01;Most Valuable Player;1953;NL
kuennha01;Rookie of the Year;1953;AL
gilliji01;Rookie of the Year;1953;NL
vernomi01;TSN All-Star;1953;ML
schoere01;TSN All-Star;1953;ML
rosenal01;TSN All-Star;1953;ML
camparo01;TSN All-Star;1953;ML
furilca01;TSN All-Star;1953;ML
musiast01;TSN All-Star;1953;ML
snidedu01;TSN All-Star;1953;ML
portebo01;TSN All-Star;1953;ML
roberro01;TSN All-Star;1953;ML
spahnwa01;TSN All-Star;1953;ML
reesepe01;TSN All-Star;1953;ML
rosenal01;TSN Major League Player of the Year;1953;ML
portebo01;TSN Pitcher of the Year;1953;AL
spahnwa01;TSN Pitcher of the Year;1953;NL
rosenal01;TSN Player of the Year;1953;AL
camparo01;TSN Player of the Year;1953;NL
rhodedu01;Babe Ruth Award;1954;NL
berrayo01;Most Valuable Player;1954;AL
mayswi01;Most Valuable Player;1954;NL
grimbo01;Rookie of the Year;1954;AL
moonwa01;Rookie of the Year;1954;NL
kluszte01;TSN All-Star;1954;ML
avilabo01;TSN All-Star;1954;ML
rosenal01;TSN All-Star;1954;ML
berrayo01;TSN All-Star;1954;ML
mayswi01;TSN All-Star;1954;ML
musiast01;TSN All-Star;1954;ML
snidedu01;TSN All-Star;1954;ML
antonjo02;TSN All-Star;1954;ML
lemonbo01;TSN All-Star;1954;ML
roberro01;TSN All-Star;1954;ML
darkal01;TSN All-Star;1954;ML
mayswi01;TSN Major League Player of the Year;1954;ML
lemonbo01;TSN Pitcher of the Year;1954;AL
antonjo02;TSN Pitcher of the Year;1954;NL
ayalabo01;TSN Player of the Year;1954;AL
mayswi01;TSN Player of the Year;1954;NL
podrejo01;Babe Ruth Award;1955;NL
darkal01;Lou Gehrig Memorial Award;1955;ML
berrayo01;Most Valuable Player;1955;AL
camparo01;Most Valuable Player;1955;NL
scorehe01;Rookie of the Year;1955;AL
virdobi01;Rookie of the Year;1955;NL
kluszte01;TSN All-Star;1955;ML
foxne01;TSN All-Star;1955;ML
matheed01;TSN All-Star;1955;ML
camparo01;TSN All-Star;1955;ML
kalinal01;TSN All-Star;1955;ML
snidedu01;TSN All-Star;1955;ML
willite01;TSN All-Star;1955;ML
fordwh01;TSN All-Star;1955;ML
newcodo01;TSN All-Star;1955;ML
roberro01;TSN All-Star;1955;ML
bankser01;TSN All-Star;1955;ML
snidedu01;TSN Major League Player of the Year;1955;ML
fordwh01;TSN Pitcher of the Year;1955;AL
roberro01;TSN Pitcher of the Year;1955;NL
kalinal01;TSN Player of the Year;1955;AL
snidedu01;TSN Player of the Year;1955;NL
podrejo01;World Series MVP;1955;ML
larsedo01;Babe Ruth Award;1956;AL
newcodo01;Cy Young Award;1956;ML
reesepe01;Lou Gehrig Memorial Award;1956;ML
mantlmi01;Most Valuable Player;1956;AL
newcodo01;Most Valuable Player;1956;NL
aparilu01;Rookie of the Year;1956;AL
robinfr02;Rookie of the Year;1956;NL
mantlmi01;Triple Crown;1956;AL
kluszte01;TSN All-Star;1956;ML
foxne01;TSN All-Star;1956;ML
boyerke01;TSN All-Star;1956;ML
berrayo01;TSN All-Star;1956;ML
aaronha01;TSN All-Star;1956;ML
mantlmi01;TSN All-Star;1956;ML
willite01;TSN All-Star;1956;ML
fordwh01;TSN All-Star;1956;ML
newcodo01;TSN All-Star;1956;ML
piercbi02;TSN All-Star;1956;ML
kuennha01;TSN All-Star;1956;ML
mantlmi01;TSN Major League Player of the Year;1956;ML
piercbi02;TSN Pitcher of the Year;1956;AL
newcodo01;TSN Pitcher of the Year;1956;NL
mantlmi01;TSN Player of the Year;1956;AL
aaronha01;TSN Player of the Year;1956;NL
larsedo01;World Series MVP;1956;ML
burdele01;Babe Ruth Award;1957;NL
spahnwa01;Cy Young Award;1957;ML
hodgegi01;Gold Glove;1957;ML
foxne01;Gold Glove;1957;ML
malzofr01;Gold Glove;1957;ML
lollash01;Gold Glove;1957;ML
mayswi01;Gold Glove;1957;ML
minosmi01;Gold Glove;1957;ML
shantbo01;Gold Glove;1957;ML
kalinal01;Gold Glove;1957;ML
mcmilro01;Gold Glove;1957;ML
musiast01;Lou Gehrig Memorial Award;1957;ML
mantlmi01;Most Valuable Player;1957;AL
aaronha01;Most Valuable Player;1957;NL
kubekto01;Rookie of the Year;1957;AL
sanfoja02;Rookie of the Year;1957;NL
musiast01;TSN All-Star;1957;ML
schoere01;TSN All-Star;1957;ML
matheed01;TSN All-Star;1957;ML
berrayo01;TSN All-Star;1957;ML
mantlmi01;TSN All-Star;1957;ML
mayswi01;TSN All-Star;1957;ML
willite01;TSN All-Star;1957;ML
bunniji01;TSN All-Star;1957;ML
piercbi02;TSN All-Star;1957;ML
spahnwa01;TSN All-Star;1957;ML
mcdougi01;TSN All-Star;1957;ML
willite01;TSN Major League Player of the Year;1957;ML
piercbi02;TSN Pitcher of the Year;1957;AL
spahnwa01;TSN Pitcher of the Year;1957;NL
willite01;TSN Player of the Year;1957;AL
musiast01;TSN Player of the Year;1957;NL
burdele01;World Series MVP;1957;ML
howarel01;Babe Ruth Award;1958;AL
turlebo01;Cy Young Award;1958;ML
powervi01;Gold Glove;1958;AL
bollifr01;Gold Glove;1958;AL
malzofr01;Gold Glove;1958;AL
lollash01;Gold Glove;1958;AL
piersji01;Gold Glove;1958;AL
siebeno01;Gold Glove;1958;AL
shantbo01;Gold Glove;1958;AL
kalinal01;Gold Glove;1958;AL
aparilu01;Gold Glove;1958;AL
hodgegi01;Gold Glove;1958;NL
